id,key,summary
456557,UNBO-1721,Enable agencies to login to the accessibility hub with their email address
456541,UNBO-1720,Update packages dependencies to match Cypress v11
456525,UNBO-1719,Revert automation package version changes as were failing mobile
456508,UNBO-1718,In-line links to documents include extra space 
456436,UNBO-1717,Pixelated images on the Overview and Brands
456435,UNBO-1716,Stat Grid Footnotes - Foot note links not changed colour on IOS devices 
456434,UNBO-1715,Stat Grid Footnotes - Big spacing for footer link with wraped text 
456433,UNBO-1714,Stat Grid Footnotes - Focus states not showing up on coloured backgrounds
456401,UNBO-1713,The reindex of files is failing 
456394,UNBO-1712,Footnotes reference screenreader issue
456377,UNBO-1711,Investigate Percy snapshots on /investors/results-presentations/overview/
456305,UNBO-1710,Integrate netlify with New Relic
456285,UNBO-1709,Update the file title to only have the filename
456263,UNBO-1708,Stat Grid footnotes - a stat grid with old footnote is broken after footnote enhancements
456254,UNBO-1707,"CI workflows - Merge Install, Lint, Unit Tests into Code check"
456149,UNBO-1706,Stat Grid footnotes - Stat Grid Footnotes do not use Unique IDs like the body block footnotes do
456148,UNBO-1705,Stat Grid footnotes - Can create a footnote without the Stat Grid Item
456099,UNBO-1704,Automation case study for the Accessibility Hub
456097,UNBO-1703,Sprint 22 automation tasks
456091,UNBO-1702,Update Cypress to version 11.0.1
455989,UNBO-1701,AbilityNet - Embedded videos - title is also used as the alt text
455907,UNBO-1700,Search Results A/B Test: Set up Variant 2 URL test
455826,UNBO-1699,Extend the PR visual checks number of pages
455825,UNBO-1698,Update Jira dashboard configurations
455789,UNBO-1697,Remove failing redirect paths from Sanity
455707,UNBO-1696,Pdfs redirect
455616,UNBO-1695,Improve logging for script > resolve-corp-percy-tokens.ts
455610,UNBO-1694,AbilityNet Report - Keyboard focus is moved to another element when element is adjusted
455605,UNBO-1693,enforce good Pull Requests on unilever online 
455577,UNBO-1692,Move the GitHub Access IAM role to an integrated identiy provider 
455551,UNBO-1672,Development - Plumbing (3) 🚰
455550,UNBO-1671,Development - Create local component (Timeline page)
455549,UNBO-1670,Development - Create Schema (1)
455548,UNBO-1669,Development - Plumbing (3) 🚰
455547,UNBO-1668,Development - Create local component (2)
455546,UNBO-1667,Development - Create Schema (1)
455545,UNBO-1666,AbilityNet Report - Interactive elements with verbose name
455544,UNBO-1665,Development - Plumbing (3) 🚰
455543,UNBO-1664,Development - Create local component (2)
455542,UNBO-1663,Development - Create Schema (1)
455539,UNBO-1662,Add localhost coverage for Best Bets feature
455538,UNBO-1661,Sprint 22 automation tasks
455536,UNBO-1660,Best bets - should be pulling in meta description
455534,UNBO-1659,GA has stopped recording search terms
455462,UNBO-1658,Percy comparison for Prod and QA
455196,UNBO-1657,Review for Automation - PDF search
455195,UNBO-1656,Execute Back end Test cases - PDF search
455194,UNBO-1655,Create Back end Test cases - PDF search
455190,UNBO-1654,Accessibility error : Element has insufficient color contrast for overview page
455143,UNBO-1653,AbilityNet Report - add explanatory text under SDGs
455137,UNBO-1652,QA - Test new search service works the same as current search
455134,UNBO-1651,Update newrelic API script
455004,UNBO-1650,Abilitynet Report - Media banner supporting decretive images
454758,UNBO-1649,Baseline Percy sites - Chrome v104
454743,UNBO-1648,Update version of Sonar Qube
454735,UNBO-1647,Unilever.com pixel implementation
454663,UNBO-1646,AbilityNet Report - Close filters button covered by Cookie Settings (Mobile)
454644,UNBO-1645,Create search results mock for build/serve (benefits automation)
454643,UNBO-1644,Read keys and write keys for Sanity
454642,UNBO-1643,Sprint 20 - Update dependencies
454641,UNBO-1642,Implement dependency action unliever static 
454640,UNBO-1641,Implement dependency action unliever online
454639,UNBO-1640,Investigate dependabot and Scottbot 3000 
454638,UNBO-1639,Update dependencies for unliever static
454637,UNBO-1638,Clean up unilever static
454634,UNBO-1637,House keeping 
454542,UNBO-1636,high charts
454539,UNBO-1635,Brand purpose - case studies should appear side by side (desktop)
454524,UNBO-1634,Latest News news feed - Press release introduction
454415,UNBO-1633,Highcharts - 'View full screen' button not working on iPhone
454362,UNBO-1632,Enable links in Investor Relations module
454308,UNBO-1631,AbilityNet Report - Date Filters not properly associated with headings
454306,UNBO-1630,Abilitynet Report - Review Form Field labling
454305,UNBO-1629,Abilitynet Report - Search/listing Aria live area generates unexpected readout
454286,UNBO-1628,Research NewRelic 'Browser Monitoring' feature
454264,UNBO-1627,Ensure dataset backups 
454263,UNBO-1626,Review Datasets 
454218,UNBO-1625,"Revisit tests - Chrome in headless mode does not support full screen, implement a workaround"
454210,UNBO-1624,Add  https://standards-cms.unileverstatic.com/desk to CMS checks
454197,UNBO-1623,Execute Front End Test Cases
454196,UNBO-1622,Create Front End Test Cases
454192,UNBO-1621,Change Innovation and [BRAND] promo list on Brand Profile pages
454156,UNBO-1620,Investigate failing int tests in develop
454120,UNBO-1619,Accessibility Hub - Sanity error
454113,UNBO-1618,Sprint 21 automation tasks
454111,UNBO-1617,Move Prod RU to latest OneTrust script
454100,UNBO-1616,AbilityNet
454097,UNBO-1615,Development - Migration script (to convert all stat grids to the new schema structure)
454096,UNBO-1614,Development - Queries and Processing changes (i.e. plumbing)🚰
454095,UNBO-1613,Development - Stat grid Frontend changes (to allow for superscript footnote links)
454094,UNBO-1612,Development - Stat grid Schema creation
454069,UNBO-1611,Create load and update script
454068,UNBO-1610,Look at validating the indexes
454067,UNBO-1609,Update search get to allow multiple schema types.
454064,UNBO-1608,Look at on publish hook in sanity to be able to fire of an index
454063,UNBO-1607,Update the build process
454059,UNBO-1606,Look into _reindex option of cloning data
454057,UNBO-1605,Highcharts - NVDA does not navigate individual datapoints
454056,UNBO-1604,Highcharts - screenreader doesnt load the chart
454030,UNBO-1603,Architect solution
454029,UNBO-1602,Update Sanity schemas to allow settings to surpress from search 
454028,UNBO-1601,Get PDF out of Sanity and get indexable content
454026,UNBO-1600,migrate the serverless to the new solution
454019,UNBO-1599,Map GA events to Adobe
453952,UNBO-1598,Sanity timeout errors
453940,UNBO-1597,WIOP sites flashing green light 
453934,UNBO-1596,"Highchart - When you select 'View Data table' at mobile breakpoints, the title rows overlap"
453933,UNBO-1595,Test New Chart type for new IR page 
453931,UNBO-1594,Highcharts - Media strip disappears and re-appears when Highcharts are around
453919,UNBO-1593,Advanced Accordion focus state is not colour contrast efficient 
453913,UNBO-1592,Advanced Accordion variant 16A text and background not colour contrast efficient
453875,UNBO-1591,Add the tags above the document listing
453873,UNBO-1590,Enable the document filter to output intros
453869,UNBO-1589,The profiles are not outputting on SEAC site
453864,UNBO-1588,Advanced accordion the CTA button within the Promo list does not show up
453863,UNBO-1587,Advanced accordion Highcharts not showing up
453853,UNBO-1586,Advanced accordion text in draw is Blue 
453712,UNBO-1585,Look at failed search - 2 deploy 
453701,UNBO-1584,Stat Row - Description section should not be in bold
453653,UNBO-1583,CI Accessibility test not working for QA Hive
453642,UNBO-1582,Implement cookie-compliance ts path alias
453641,UNBO-1581,Create test automation sites 
453639,UNBO-1580,Create a test manual stage site for preview
453635,UNBO-1579,validate user
453634,UNBO-1578,Rotate keys
453614,UNBO-1577,Date incorrect on Canada fr and en press releases
453605,UNBO-1576,Investigate return of CMS Dev captcha
453530,UNBO-1575,Highcharts - Focus stays on main page when you tab after selecting 'view full screen'
453527,UNBO-1574,Highcharts - Table is not very clear for screenreaders
453525,UNBO-1573,Highcharts - Charts adds a hidden h3
453520,UNBO-1572,Best bets change request : Image override
453487,UNBO-1571,Review for Automation - Highcharts 
453484,UNBO-1570,Execute Front End Test Cases
453483,UNBO-1569,Create Front End Test Cases
453436,UNBO-1568,U.com - Filters have disappeared 
453434,UNBO-1567,U.com navigation has changed behaviour
453420,UNBO-1566,Abilitynet Report - Promos do not inherit heading structure
453419,UNBO-1565,Abilitynet Report - Headings structure does not match visual structure
453381,UNBO-1564,Abilitynet Report - Remove swimlane fade
453379,UNBO-1563,Abilitynet Report - share price screenreader experience missing visual cues
453377,UNBO-1562,Abilitynet Report - Videos need to have transcript available
453309,UNBO-1561,Create sub package to test OneTrust on all relavent publications
453172,UNBO-1560,Review PowerBi non essential cookie incidents 
453166,UNBO-1559,Revisit test 'Search - File Download' as erroring 'waiting for new page to load'
453137,UNBO-1558,Fix chart mobile test
453129,UNBO-1557,Review Percy wait code on search filters
453120,UNBO-1556,fix mobile integration tests - external link request
453119,UNBO-1555,P&S - Illustrations for Pillar Scorecards and Goal Scorecards
453100,UNBO-1554,Reflected XSS in search
453057,UNBO-1553,Enable cacheAcrossSpecs as true
453015,UNBO-1552,Update OT Fima production scripts
453011,UNBO-1551,Review for Automation - Footnotes in Stat Grid Superscript
453010,UNBO-1550,Execute Front End Test Cases
453009,UNBO-1549,Create Front End Test Cases
453000,UNBO-1548,Initiative promos missing intro and intro is rendered as a html attribute
452991,UNBO-1547,Implement EUDG redirects 
452939,UNBO-1546,Add OneTrust handover documentation to Confluence 
452909,UNBO-1545,Planet & Society 
452907,UNBO-1544,"Replace all json ""dev"": [false] with ""dev"": []"
452901,UNBO-1543,New icons on Charts to be captured by Percy
452863,UNBO-1542,Remove china from the from the list of Country Contact Us from
452857,UNBO-1541,Revisit the skipped tests
452749,UNBO-1540,Chart changes
452737,UNBO-1539,Refactor non-functional-types-prep.ts with type inheritance
452736,UNBO-1538,Sprint 20 automation tasks
452734,UNBO-1537,Development - Plumbing (3) 🚰
452733,UNBO-1536,Development - Create local component (2)
452732,UNBO-1535,Development - Create Schema (1)
452731,UNBO-1534,Development - Plumbing (4) 🚰
452730,UNBO-1533,Development - Create Goal Card component (3)
452728,UNBO-1532,Development - Create Schema in CMS (1)
452717,UNBO-1531,Review for Automation - Stat Row
452716,UNBO-1530,Execute Front End Test Cases
452715,UNBO-1529,Execute Back End Test Cases
452714,UNBO-1528,Create Back End Test Cases
452713,UNBO-1527,Create Front End Test Cases
452710,UNBO-1526,Review for Automation - Advanced Accordion
452709,UNBO-1525,Execute Back End Test Cases
452708,UNBO-1524,Create Back End Test Cases
452707,UNBO-1523,Execute Front End Test Cases
452706,UNBO-1522,Create Front End Test Cases
452684,UNBO-1521,Remove Audima from Brazil site
452681,UNBO-1520,Add env vars types directory 
452671,UNBO-1519,Stat row plumbing
452670,UNBO-1518,stat row core component
452669,UNBO-1517,Create stat row schema
452666,UNBO-1511,Secondary nav
452665,UNBO-1516,Plumbing for Advanced accordion 
452663,UNBO-1515,Advanced Accordion core component 
452661,UNBO-1514,Create schema for advanced accordion 
452660,UNBO-1510,"""Communities and Partnerships"" not wrapping correctly"
452539,UNBO-1512,Stat row (Trad/Scre/Kbo)
452534,UNBO-1513,Advanced accordion (Trad/Scre/Kbo)
452463,UNBO-1509,Investigate the missing non-functional build steps for visuals
452461,UNBO-1508,Add types file for process.env values
452410,UNBO-1507,Country site request
452390,UNBO-1506,Migrate resolve-corp-percy-tokens from .cjs to .ts
452387,UNBO-1505,Migrate script from .cjs to non-functional-types-prep.ts
452341,UNBO-1504,Pagination and results of list and filters page are not organized in alphabetical order
452287,UNBO-1503,Review the OneTrust repository and configuration 
452234,UNBO-1502,Dove Men Care not showing up on WIOP UK page
452225,UNBO-1501,Look at the upload of PDF's being the same name or same content saying it exists already.
452118,UNBO-1500,Review for Automation - HTML Sitemap
452116,UNBO-1499,Accessibility Hub - Standards excel download is unreadable
452108,UNBO-1498,Migrate test for crypto from .cjs to .ts
452079,UNBO-1497,Update Netlify ping script with new Netlify env var values
452071,UNBO-1496,Refactor script `export-migrated-sites-list.ts` to accept a passed parameter for any data in domains json
451975,UNBO-1495,Migrate test from export-domains-json-data.cjs files to .ts 
451974,UNBO-1494,the standards hub page is missing after release 2.26.0
451927,UNBO-1493,Remove duplicate UK site in QA build hooks
451921,UNBO-1492,Highcharts additional requests from Uncle Pablo
451891,UNBO-1491,A / B testing Editor build triggers
451890,UNBO-1490,Look at cleaning up the search index.
451877,UNBO-1489,Chrome Window - Footer links not working
451842,UNBO-1488,Review for Automation - Best Bets
451841,UNBO-1487,Execute Front End Test Cases
451840,UNBO-1486,Create Front End Test Cases
451835,UNBO-1485,CLONE - Execute CRUD Tests
451834,UNBO-1484,CLONE - Design CRUD Tests
451833,UNBO-1483,Execute Front End Test Cases
451832,UNBO-1482,Design Front End Test Cases
451831,UNBO-1481,"HTML Sitemap (Trad,KBO,SCRE) BDD"
451770,UNBO-1466,Compare GH context of Push to develop versus Push to qa
451731,UNBO-1465,Clean up publications in QA dataset
451730,UNBO-1464,Create a training publication in the QA dataset
451728,UNBO-1463,Ensure open search is up to date
451686,UNBO-1462,Configure automated Percy run for new DEV U.com site
451671,UNBO-1461,CI workflows - Remove duplicate runs caused by on: Push
451665,UNBO-1460,Switch password and Unilever fields around when logging into the accessibility hub
